parse_date	provider	provider_id	name	price	original_price	hidden_price	URL
2021-10-03 22:04:00	bol	9300000005081673	Philips Sonicare For Kids HX6352/42 - Elektrische tandenborstel - roze	34.99	49,99		
2021-10-03 22:04:00	bol	9200000104087691	Philips  Sonicare ProtectiveClean 6100 HX6877 - Elektrische tandenborstel	152.0			
2021-10-03 22:04:00	bol	9200000092109411	Philips Sonicare ProtectiveClean 4300 HX6807/63 - Elektrische tandenborstel - Wit	63.99			
2021-10-03 22:04:00	bol	9200000092109413	Philips 4300 series Sonische, elektrische tandenborstel met poetsdruksensor	64.42			
2021-10-03 22:04:00	bol	9200000112301982	Philips HX 6322/04	39.95			
2021-10-03 22:04:00	bol	9200000077940153	Philips Sonicare for kids HX6322/04 - Elektrische Tandenborstel - Blauw - incl. extra opzetborstel	39.95			
2021-10-03 22:04:00	bol	9200000078342768	Philips Sonicare HX6232/41 - Elektrische Tandenborstel	68.2			
2021-10-03 22:04:00	bol	9200000032282760	Philips Sonicare 2-serie HX6231/01 - Elektrische tandenborstel	39.99			
2021-10-03 22:04:00	bol	9200000079522241	Philips Sonicare DiamondClean Smart HX9954/53 - Elektrische tandenborstel	184.99	339,99		
2021-10-03 22:04:00	bol	9200000101599226	Philips ProtectiveClean 6100 HX6877/28 - Elektrische tandenborstel	108.0			
2021-10-03 22:04:00	bol	9200000106096151	Philips Sonicare ProtectiveClean 6100 serie HX6870/47 - Elektrische tandenborstel - Zwart	99.99			
2021-10-03 22:04:00	bol	9200000132032639	Philips Sonicare DiamondClean HX9911/27 - Elektrische tandenborstel - Wit	171.0			
2021-10-03 22:04:00	bol	9200000079735565	Philips Sonicare DiamondClean Smart HX9924/03 - Elektrische tandenborstel	208.99			
2021-10-03 22:04:00	bol	9300000007929515	Philips DiamondClean 9000 HX8494/01 - Elektrische tandenborstel incl. AirFloss Pro Ultra	197.45			
2021-10-03 22:04:00	bol	9200000092605359	Philips Sonicare ProtectiveClean 4300 HX6800/35 - Elektrische tandenborstel - Roze & Zwart	129.99			
2021-10-03 22:04:00	bol	9200000079522243	Philips Sonicare DiamondClean Smart HX9924/13 - Elektrische tandenborstel - Zwart	169.99	309,99		
2021-10-03 22:04:00	bol	9200000087326429	Philips Sonicare 2 series HX6232/20 Special Edition - Elektrische tandenborstel - Zwart	35.99	64,99		
2021-10-03 22:04:00	bol	9200000031296804	Philips Sonicare EasyClean HX6512/02 - Elektrische tandenborstel - Wit	49.99	67,99		
2021-10-03 22:04:00	bol	9200000119412119	Philips Sonicare ProtectiveClean 4300 HX6809/35 Duo - Elektrische tandenborstel - Wit	92.99	149,99		
2021-10-03 22:04:00	bol	9200000119746345	Philips Sonicare ProtectiveClean 4300 HX6805/28 - Elektrische tandenborstel - Roze	49.99			
2021-10-03 22:04:00	bol	9300000000290851	Philips Sonicare DiamondClean 9000 HX9914/55 - Elektrische tandenborstel - Wit - 2 stuks	159.99	329,99		
2021-10-03 22:04:00	bol	9200000102203020	Philips Sonicare ProtectiveClean 4500 Sonische, elektrische tandenborstel HX6830/44	69.95			
2021-10-03 22:04:00	bol	9300000033062205	Philips Sonicare Prestige 9900 HX9992/11 - Elektrische tandenborstel met SenseIQ	239.0			
2021-10-03 22:04:00	bol	9300000025880828	Philips Sonicare Prestige 9900 HX9992/12 - Elektrische tandenborstel met SenseIQ - Donkerblauw	289.0			
2021-10-03 22:04:00	bol	9200000093063167	Philips Sonicare ProtectiveClean 4500 HX6830/47 - Elektrische tandenborstel - Zwart	79.99	119,00		
2021-10-03 22:04:00	bol	9200000055111100	Philips Sonicare for kids HX6321/03 - Elektrische Tandenborstel - Blauw	31.99	64,99		
2021-10-03 22:04:00	bol	9300000002084151	Philips Sonicare DiamondClean HX9911/09 - Elektrische tandenborstel	134.99	199,99		
2021-10-03 22:04:00	bol	9200000093063171	Philips Sonicare ProtectiveClean 4500 HX6833/28 - Elektrische tandenborstel	82.99			
2021-10-03 22:06:00	bol	9200000093063167	Philips Sonicare ProtectiveClean 4500 HX6830/47 - Elektrische tandenborstel - Zwart	79.99	119,00		https://bol.com/nl/nl/p/philips-sonicare-protectiveclean-4500-hx6830-47-elektrische-tandenborstel-zwart/9200000093063167/
2021-10-03 22:06:00	bol	9200000055111100	Philips Sonicare for kids HX6321/03 - Elektrische Tandenborstel - Blauw	31.99	64,99		https://bol.com/nl/nl/p/philips-sonicare-for-kids-hx6321-03-elektrische-tandenborstel-blauw/9200000055111100/
2021-10-03 22:06:00	bol	9300000005081673	Philips Sonicare For Kids HX6352/42 - Elektrische tandenborstel - roze	34.99	49,99		https://bol.com/nl/nl/p/philips-sonicare-for-kids-hx6352-42-elektrische-tandenborstel-roze/9300000005081673/
2021-10-03 22:06:00	bol	9300000025880828	Philips Sonicare Prestige 9900 HX9992/12 - Elektrische tandenborstel met SenseIQ - Donkerblauw	289.0			https://bol.com/nl/nl/p/philips-sonicare-prestige-9900-hx9992-12-elektrische-tandenborstel-met-senseiq-donkerblauw/9300000025880828/
2021-10-03 22:06:00	bol	9200000102203020	Philips Sonicare ProtectiveClean 4500 Sonische, elektrische tandenborstel HX6830/44	69.95			https://bol.com/nl/nl/p/philips-sonicare-protectiveclean-4500-sonische-elektrische-tandenborstel-hx6830-44/9200000102203020/
2021-10-03 22:06:00	bol	9300000000290851	Philips Sonicare DiamondClean 9000 HX9914/55 - Elektrische tandenborstel - Wit - 2 stuks	159.99	329,99		https://bol.com/nl/nl/p/philips-sonicare-diamondclean-9000-hx9914-55-elektrische-tandenborstel-wit-2-stuks/9300000000290851/
2021-10-03 22:06:00	bol	9200000119746345	Philips Sonicare ProtectiveClean 4300 HX6805/28 - Elektrische tandenborstel - Roze	49.99			https://bol.com/nl/nl/p/philips-sonicare-protectiveclean-4300-hx6805-28-elektrische-tandenborstel-roze/9200000119746345/
2021-10-03 22:06:00	bol	9200000119412119	Philips Sonicare ProtectiveClean 4300 HX6809/35 Duo - Elektrische tandenborstel - Wit	92.99	149,99		https://bol.com/nl/nl/p/philips-sonicare-protectiveclean-4300-hx6809-35-duo-elektrische-tandenborstel-wit/9200000119412119/
2021-10-03 22:06:00	bol	9200000031296804	Philips Sonicare EasyClean HX6512/02 - Elektrische tandenborstel - Wit	49.99	67,99		https://bol.com/nl/nl/p/philips-sonicare-easyclean-hx6512-02-elektrische-tandenborstel-wit/9200000031296804/
2021-10-03 22:06:00	bol	9200000087326429	Philips Sonicare 2 series HX6232/20 Special Edition - Elektrische tandenborstel - Zwart	35.99	64,99		https://bol.com/nl/nl/p/philips-sonicare-2-series-hx6232-20-special-edition-elektrische-tandenborstel-zwart/9200000087326429/
2021-10-03 22:06:00	bol	9200000093063171	Philips Sonicare ProtectiveClean 4500 HX6833/28 - Elektrische tandenborstel	82.99			https://bol.com/nl/nl/p/philips-sonicare-protectiveclean-4500-hx6833-28-elektrische-tandenborstel/9200000093063171/
2021-10-03 22:06:00	bol	9300000007929515	Philips DiamondClean 9000 HX8494/01 - Elektrische tandenborstel incl. AirFloss Pro Ultra	197.45			https://bol.com/nl/nl/p/philips-diamondclean-9000-hx8494-01-elektrische-tandenborstel-incl-airfloss-pro-ultra/9300000007929515/
2021-10-03 22:06:00	bol	9200000104087691	Philips  Sonicare ProtectiveClean 6100 HX6877 - Elektrische tandenborstel	152.0			https://bol.com/nl/nl/p/philips-sonicare-protectiveclean-6100-hx6877-elektrische-tandenborstel/9200000104087691/
2021-10-03 22:06:00	bol	9200000092109411	Philips Sonicare ProtectiveClean 4300 HX6807/63 - Elektrische tandenborstel - Wit	63.99			https://bol.com/nl/nl/p/philips-sonicare-protectiveclean-4300-hx6807-63-elektrische-tandenborstel-wit/9200000092109411/
2021-10-03 22:06:00	bol	9200000132032639	Philips Sonicare DiamondClean HX9911/27 - Elektrische tandenborstel - Wit	171.0			https://bol.com/nl/nl/p/philips-sonicare-diamondclean-hx9911-27-elektrische-tandenborstel-wit/9200000132032639/
2021-10-03 22:06:00	bol	9200000092109413	Philips 4300 series Sonische, elektrische tandenborstel met poetsdruksensor	64.42			https://bol.com/nl/nl/p/philips-4300-series-sonische-elektrische-tandenborstel-met-poetsdruksensor/9200000092109413/
2021-10-03 22:06:00	bol	9200000077940153	Philips Sonicare for kids HX6322/04 - Elektrische Tandenborstel - Blauw - incl. extra opzetborstel	39.95			https://bol.com/nl/nl/p/philips-sonicare-for-kids-hx6322-04-elektrische-tandenborstel-blauw-incl-extra-opzetborstel/9200000077940153/
2021-10-03 22:06:00	bol	9200000078342768	Philips Sonicare HX6232/41 - Elektrische Tandenborstel	68.2			https://bol.com/nl/nl/p/philips-sonicare-hx6232-41-elektrische-tandenborstel/9200000078342768/
2021-10-03 22:06:00	bol	9200000032282760	Philips Sonicare 2-serie HX6231/01 - Elektrische tandenborstel	39.99			https://bol.com/nl/nl/p/philips-sonicare-2-serie-hx6231-01-elektrische-tandenborstel/9200000032282760/
2021-10-03 22:06:00	bol	9200000079522241	Philips Sonicare DiamondClean Smart HX9954/53 - Elektrische tandenborstel	184.99	339,99		https://bol.com/nl/nl/p/philips-sonicare-diamondclean-smart-hx9954-53-elektrische-tandenborstel/9200000079522241/
2021-10-03 22:06:00	bol	9200000101599226	Philips ProtectiveClean 6100 HX6877/28 - Elektrische tandenborstel	108.0			https://bol.com/nl/nl/p/philips-protectiveclean-6100-hx6877-28-elektrische-tandenborstel/9200000101599226/
2021-10-03 22:06:00	bol	9200000106096151	Philips Sonicare ProtectiveClean 6100 serie HX6870/47 - Elektrische tandenborstel - Zwart	99.99			https://bol.com/nl/nl/p/philips-sonicare-protectiveclean-6100-serie-hx6870-47-elektrische-tandenborstel-zwart/9200000106096151/
2021-10-03 22:06:00	bol	9200000079735565	Philips Sonicare DiamondClean Smart HX9924/03 - Elektrische tandenborstel	208.99			https://bol.com/nl/nl/p/philips-sonicare-diamondclean-smart-hx9924-03-elektrische-tandenborstel/9200000079735565/
2021-10-03 22:06:00	bol	9300000033062205	Philips Sonicare Prestige 9900 HX9992/11 - Elektrische tandenborstel met SenseIQ	239.0			https://bol.com/nl/nl/p/philips-sonicare-prestige-9900-hx9992-11-elektrische-tandenborstel-met-senseiq/9300000033062205/
2021-10-03 22:06:00	bol	9200000092605359	Philips Sonicare ProtectiveClean 4300 HX6800/35 - Elektrische tandenborstel - Roze & Zwart	129.99			https://bol.com/nl/nl/p/philips-sonicare-protectiveclean-4300-hx6800-35-elektrische-tandenborstel-roze-zwart/9200000092605359/
2021-10-03 22:06:00	bol	9300000002084151	Philips Sonicare DiamondClean HX9911/09 - Elektrische tandenborstel	134.99	199,99		https://bol.com/nl/nl/p/philips-sonicare-diamondclean-hx9911-09-elektrische-tandenborstel/9300000002084151/
2021-10-03 22:06:00	bol	9200000112301982	Philips HX 6322/04	39.95			https://bol.com/nl/nl/p/philips-hx-6322-04/9200000112301982/
2021-10-03 22:06:00	bol	9200000079522243	Philips Sonicare DiamondClean Smart HX9924/13 - Elektrische tandenborstel - Zwart	169.99	309,99		https://bol.com/nl/nl/p/philips-sonicare-diamondclean-smart-hx9924-13-elektrische-tandenborstel-zwart/9200000079522243/
2021-10-03 22:21:00	bol	9300000007929515	Philips DiamondClean 9000 HX8494/01 - Elektrische tandenborstel incl. AirFloss Pro Ultra	197.45			https://bol.com/nl/nl/p/philips-diamondclean-9000-hx8494-01-elektrische-tandenborstel-incl-airfloss-pro-ultra/9300000007929515/
2021-10-03 22:21:00	bol	9200000093063171	Philips Sonicare ProtectiveClean 4500 HX6833/28 - Elektrische tandenborstel	82.99			https://bol.com/nl/nl/p/philips-sonicare-protectiveclean-4500-hx6833-28-elektrische-tandenborstel/9200000093063171/
2021-10-03 22:21:00	bol	9200000119412119	Philips Sonicare ProtectiveClean 4300 HX6809/35 Duo - Elektrische tandenborstel - Wit	92.99	149,99		https://bol.com/nl/nl/p/philips-sonicare-protectiveclean-4300-hx6809-35-duo-elektrische-tandenborstel-wit/9200000119412119/
2021-10-03 22:21:00	bol	9300000005081673	Philips Sonicare For Kids HX6352/42 - Elektrische tandenborstel - roze	34.99	49,99		https://bol.com/nl/nl/p/philips-sonicare-for-kids-hx6352-42-elektrische-tandenborstel-roze/9300000005081673/
2021-10-03 22:21:00	bol	9200000087326429	Philips Sonicare 2 series HX6232/20 Special Edition - Elektrische tandenborstel - Zwart	35.99	64,99		https://bol.com/nl/nl/p/philips-sonicare-2-series-hx6232-20-special-edition-elektrische-tandenborstel-zwart/9200000087326429/
2021-10-03 22:21:00	bol	9200000031296804	Philips Sonicare EasyClean HX6512/02 - Elektrische tandenborstel - Wit	49.99	67,99		https://bol.com/nl/nl/p/philips-sonicare-easyclean-hx6512-02-elektrische-tandenborstel-wit/9200000031296804/
2021-10-03 22:21:00	bol	9200000092605359	Philips Sonicare ProtectiveClean 4300 HX6800/35 - Elektrische tandenborstel - Roze & Zwart	129.99			https://bol.com/nl/nl/p/philips-sonicare-protectiveclean-4300-hx6800-35-elektrische-tandenborstel-roze-zwart/9200000092605359/
2021-10-03 22:21:00	bol	9200000119746345	Philips Sonicare ProtectiveClean 4300 HX6805/28 - Elektrische tandenborstel - Roze	49.99			https://bol.com/nl/nl/p/philips-sonicare-protectiveclean-4300-hx6805-28-elektrische-tandenborstel-roze/9200000119746345/
2021-10-03 22:21:00	bol	9300000000290851	Philips Sonicare DiamondClean 9000 HX9914/55 - Elektrische tandenborstel - Wit - 2 stuks	159.99	329,99		https://bol.com/nl/nl/p/philips-sonicare-diamondclean-9000-hx9914-55-elektrische-tandenborstel-wit-2-stuks/9300000000290851/
2021-10-03 22:21:00	bol	9200000102203020	Philips Sonicare ProtectiveClean 4500 Sonische, elektrische tandenborstel HX6830/44	69.95			https://bol.com/nl/nl/p/philips-sonicare-protectiveclean-4500-sonische-elektrische-tandenborstel-hx6830-44/9200000102203020/
2021-10-03 22:21:00	bol	9300000033062205	Philips Sonicare Prestige 9900 HX9992/11 - Elektrische tandenborstel met SenseIQ	239.0			https://bol.com/nl/nl/p/philips-sonicare-prestige-9900-hx9992-11-elektrische-tandenborstel-met-senseiq/9300000033062205/
2021-10-03 22:21:00	bol	9300000025880828	Philips Sonicare Prestige 9900 HX9992/12 - Elektrische tandenborstel met SenseIQ - Donkerblauw	289.0			https://bol.com/nl/nl/p/philips-sonicare-prestige-9900-hx9992-12-elektrische-tandenborstel-met-senseiq-donkerblauw/9300000025880828/
2021-10-03 22:21:00	bol	9200000079735565	Philips Sonicare DiamondClean Smart HX9924/03 - Elektrische tandenborstel	208.99			https://bol.com/nl/nl/p/philips-sonicare-diamondclean-smart-hx9924-03-elektrische-tandenborstel/9200000079735565/
2021-10-03 22:21:00	bol	9200000093063167	Philips Sonicare ProtectiveClean 4500 HX6830/47 - Elektrische tandenborstel - Zwart	79.99	119,00		https://bol.com/nl/nl/p/philips-sonicare-protectiveclean-4500-hx6830-47-elektrische-tandenborstel-zwart/9200000093063167/
2021-10-03 22:21:00	bol	9200000132032639	Philips Sonicare DiamondClean HX9911/27 - Elektrische tandenborstel - Wit	171.0			https://bol.com/nl/nl/p/philips-sonicare-diamondclean-hx9911-27-elektrische-tandenborstel-wit/9200000132032639/
2021-10-03 22:21:00	bol	9200000106096151	Philips Sonicare ProtectiveClean 6100 serie HX6870/47 - Elektrische tandenborstel - Zwart	99.99			https://bol.com/nl/nl/p/philips-sonicare-protectiveclean-6100-serie-hx6870-47-elektrische-tandenborstel-zwart/9200000106096151/
2021-10-03 22:21:00	bol	9200000101599226	Philips ProtectiveClean 6100 HX6877/28 - Elektrische tandenborstel	108.0			https://bol.com/nl/nl/p/philips-protectiveclean-6100-hx6877-28-elektrische-tandenborstel/9200000101599226/
2021-10-03 22:21:00	bol	9200000079522241	Philips Sonicare DiamondClean Smart HX9954/53 - Elektrische tandenborstel	184.99	339,99		https://bol.com/nl/nl/p/philips-sonicare-diamondclean-smart-hx9954-53-elektrische-tandenborstel/9200000079522241/
2021-10-03 22:21:00	bol	9200000032282760	Philips Sonicare 2-serie HX6231/01 - Elektrische tandenborstel	39.99			https://bol.com/nl/nl/p/philips-sonicare-2-serie-hx6231-01-elektrische-tandenborstel/9200000032282760/
2021-10-03 22:21:00	bol	9200000078342768	Philips Sonicare HX6232/41 - Elektrische Tandenborstel	68.2			https://bol.com/nl/nl/p/philips-sonicare-hx6232-41-elektrische-tandenborstel/9200000078342768/
2021-10-03 22:21:00	bol	9200000055111100	Philips Sonicare for kids HX6321/03 - Elektrische Tandenborstel - Blauw	31.99	64,99		https://bol.com/nl/nl/p/philips-sonicare-for-kids-hx6321-03-elektrische-tandenborstel-blauw/9200000055111100/
2021-10-03 22:21:00	bol	9200000077940153	Philips Sonicare for kids HX6322/04 - Elektrische Tandenborstel - Blauw - incl. extra opzetborstel	39.95			https://bol.com/nl/nl/p/philips-sonicare-for-kids-hx6322-04-elektrische-tandenborstel-blauw-incl-extra-opzetborstel/9200000077940153/
2021-10-03 22:21:00	bol	9200000112301982	Philips HX 6322/04	39.95			https://bol.com/nl/nl/p/philips-hx-6322-04/9200000112301982/
2021-10-03 22:21:00	bol	9200000092109413	Philips 4300 series Sonische, elektrische tandenborstel met poetsdruksensor	64.42			https://bol.com/nl/nl/p/philips-4300-series-sonische-elektrische-tandenborstel-met-poetsdruksensor/9200000092109413/
2021-10-03 22:21:00	bol	9200000092109411	Philips Sonicare ProtectiveClean 4300 HX6807/63 - Elektrische tandenborstel - Wit	63.99			https://bol.com/nl/nl/p/philips-sonicare-protectiveclean-4300-hx6807-63-elektrische-tandenborstel-wit/9200000092109411/
2021-10-03 22:21:00	bol	9200000104087691	Philips  Sonicare ProtectiveClean 6100 HX6877 - Elektrische tandenborstel	152.0			https://bol.com/nl/nl/p/philips-sonicare-protectiveclean-6100-hx6877-elektrische-tandenborstel/9200000104087691/
2021-10-03 22:21:00	bol	9200000079522243	Philips Sonicare DiamondClean Smart HX9924/13 - Elektrische tandenborstel - Zwart	169.99	309,99		https://bol.com/nl/nl/p/philips-sonicare-diamondclean-smart-hx9924-13-elektrische-tandenborstel-zwart/9200000079522243/
2021-10-03 22:21:00	bol	9300000002084151	Philips Sonicare DiamondClean HX9911/09 - Elektrische tandenborstel	134.99	199,99		https://bol.com/nl/nl/p/philips-sonicare-diamondclean-hx9911-09-elektrische-tandenborstel/9300000002084151/
2021-10-03 23:12:00	bol	9200000032282760	Philips Sonicare 2-serie HX6231/01 - Elektrische tandenborstel	39.99			https://bol.com/nl/nl/p/philips-sonicare-2-serie-hx6231-01-elektrische-tandenborstel/9200000032282760/
2021-10-03 23:12:00	bol	9200000102203020	Philips Sonicare ProtectiveClean 4500 Sonische, elektrische tandenborstel HX6830/44	69.95			https://bol.com/nl/nl/p/philips-sonicare-protectiveclean-4500-sonische-elektrische-tandenborstel-hx6830-44/9200000102203020/
2021-10-03 23:12:00	bol	9300000033062205	Philips Sonicare Prestige 9900 HX9992/11 - Elektrische tandenborstel met SenseIQ	239.0			https://bol.com/nl/nl/p/philips-sonicare-prestige-9900-hx9992-11-elektrische-tandenborstel-met-senseiq/9300000033062205/
2021-10-03 23:12:00	bol	9300000025880828	Philips Sonicare Prestige 9900 HX9992/12 - Elektrische tandenborstel met SenseIQ - Donkerblauw	289.0			https://bol.com/nl/nl/p/philips-sonicare-prestige-9900-hx9992-12-elektrische-tandenborstel-met-senseiq-donkerblauw/9300000025880828/
2021-10-03 23:12:00	bol	9200000093063167	Philips Sonicare ProtectiveClean 4500 HX6830/47 - Elektrische tandenborstel - Zwart	79.99	119,00		https://bol.com/nl/nl/p/philips-sonicare-protectiveclean-4500-hx6830-47-elektrische-tandenborstel-zwart/9200000093063167/
2021-10-03 23:12:00	bol	9200000055111100	Philips Sonicare for kids HX6321/03 - Elektrische Tandenborstel - Blauw	31.99	64,99		https://bol.com/nl/nl/p/philips-sonicare-for-kids-hx6321-03-elektrische-tandenborstel-blauw/9200000055111100/
2021-10-03 23:12:00	bol	9200000093063171	Philips Sonicare ProtectiveClean 4500 HX6833/28 - Elektrische tandenborstel	82.99			https://bol.com/nl/nl/p/philips-sonicare-protectiveclean-4500-hx6833-28-elektrische-tandenborstel/9200000093063171/
2021-10-03 23:12:00	bol	9300000007929515	Philips DiamondClean 9000 HX8494/01 - Elektrische tandenborstel incl. AirFloss Pro Ultra	197.45			https://bol.com/nl/nl/p/philips-diamondclean-9000-hx8494-01-elektrische-tandenborstel-incl-airfloss-pro-ultra/9300000007929515/
2021-10-03 23:12:00	bol	9200000092109411	Philips Sonicare ProtectiveClean 4300 HX6807/63 - Elektrische tandenborstel - Wit	63.99			https://bol.com/nl/nl/p/philips-sonicare-protectiveclean-4300-hx6807-63-elektrische-tandenborstel-wit/9200000092109411/
2021-10-03 23:12:00	bol	9200000092109413	Philips 4300 series Sonische, elektrische tandenborstel met poetsdruksensor	64.42			https://bol.com/nl/nl/p/philips-4300-series-sonische-elektrische-tandenborstel-met-poetsdruksensor/9200000092109413/
2021-10-03 23:12:00	bol	9200000112301982	Philips HX 6322/04	39.95			https://bol.com/nl/nl/p/philips-hx-6322-04/9200000112301982/
2021-10-03 23:12:00	bol	9200000077940153	Philips Sonicare for kids HX6322/04 - Elektrische Tandenborstel - Blauw - incl. extra opzetborstel	39.95			https://bol.com/nl/nl/p/philips-sonicare-for-kids-hx6322-04-elektrische-tandenborstel-blauw-incl-extra-opzetborstel/9200000077940153/
2021-10-03 23:12:00	bol	9200000078342768	Philips Sonicare HX6232/41 - Elektrische Tandenborstel	68.2			https://bol.com/nl/nl/p/philips-sonicare-hx6232-41-elektrische-tandenborstel/9200000078342768/
2021-10-03 23:12:00	bol	9200000079522241	Philips Sonicare DiamondClean Smart HX9954/53 - Elektrische tandenborstel	184.99	339,99		https://bol.com/nl/nl/p/philips-sonicare-diamondclean-smart-hx9954-53-elektrische-tandenborstel/9200000079522241/
2021-10-03 23:12:00	bol	9200000104087691	Philips  Sonicare ProtectiveClean 6100 HX6877 - Elektrische tandenborstel	152.0			https://bol.com/nl/nl/p/philips-sonicare-protectiveclean-6100-hx6877-elektrische-tandenborstel/9200000104087691/
2021-10-03 23:12:00	bol	9200000031296804	Philips Sonicare EasyClean HX6512/02 - Elektrische tandenborstel - Wit	49.99	67,99		https://bol.com/nl/nl/p/philips-sonicare-easyclean-hx6512-02-elektrische-tandenborstel-wit/9200000031296804/
2021-10-03 23:12:00	bol	9200000119746345	Philips Sonicare ProtectiveClean 4300 HX6805/28 - Elektrische tandenborstel - Roze	49.99			https://bol.com/nl/nl/p/philips-sonicare-protectiveclean-4300-hx6805-28-elektrische-tandenborstel-roze/9200000119746345/
2021-10-03 23:12:00	bol	9200000093063171	Philips Sonicare ProtectiveClean 4500 HX6833/28 - Elektrische tandenborstel	82.99			https://bol.com/nl/nl/p/philips-sonicare-protectiveclean-4500-hx6833-28-elektrische-tandenborstel/9200000093063171/
2021-10-03 23:12:00	bol	9300000007929515	Philips DiamondClean 9000 HX8494/01 - Elektrische tandenborstel incl. AirFloss Pro Ultra	197.45			https://bol.com/nl/nl/p/philips-diamondclean-9000-hx8494-01-elektrische-tandenborstel-incl-airfloss-pro-ultra/9300000007929515/
2021-10-03 23:12:00	bol	9200000104087691	Philips  Sonicare ProtectiveClean 6100 HX6877 - Elektrische tandenborstel	152.0			https://bol.com/nl/nl/p/philips-sonicare-protectiveclean-6100-hx6877-elektrische-tandenborstel/9200000104087691/
2021-10-03 23:12:00	bol	9200000092109411	Philips Sonicare ProtectiveClean 4300 HX6807/63 - Elektrische tandenborstel - Wit	63.99			https://bol.com/nl/nl/p/philips-sonicare-protectiveclean-4300-hx6807-63-elektrische-tandenborstel-wit/9200000092109411/
2021-10-03 23:12:00	bol	9200000092109413	Philips 4300 series Sonische, elektrische tandenborstel met poetsdruksensor	64.42			https://bol.com/nl/nl/p/philips-4300-series-sonische-elektrische-tandenborstel-met-poetsdruksensor/9200000092109413/
2021-10-03 23:12:00	bol	9200000112301982	Philips HX 6322/04	39.95			https://bol.com/nl/nl/p/philips-hx-6322-04/9200000112301982/
2021-10-03 23:12:00	bol	9200000077940153	Philips Sonicare for kids HX6322/04 - Elektrische Tandenborstel - Blauw - incl. extra opzetborstel	39.95			https://bol.com/nl/nl/p/philips-sonicare-for-kids-hx6322-04-elektrische-tandenborstel-blauw-incl-extra-opzetborstel/9200000077940153/
2021-10-03 23:12:00	bol	9200000078342768	Philips Sonicare HX6232/41 - Elektrische Tandenborstel	68.2			https://bol.com/nl/nl/p/philips-sonicare-hx6232-41-elektrische-tandenborstel/9200000078342768/
2021-10-03 23:12:00	bol	9200000032282760	Philips Sonicare 2-serie HX6231/01 - Elektrische tandenborstel	39.99			https://bol.com/nl/nl/p/philips-sonicare-2-serie-hx6231-01-elektrische-tandenborstel/9200000032282760/
2021-10-03 23:12:00	bol	9200000079522241	Philips Sonicare DiamondClean Smart HX9954/53 - Elektrische tandenborstel	184.99	339,99		https://bol.com/nl/nl/p/philips-sonicare-diamondclean-smart-hx9954-53-elektrische-tandenborstel/9200000079522241/
2021-10-03 23:12:00	bol	9200000101599226	Philips ProtectiveClean 6100 HX6877/28 - Elektrische tandenborstel	108.0			https://bol.com/nl/nl/p/philips-protectiveclean-6100-hx6877-28-elektrische-tandenborstel/9200000101599226/
2021-10-03 23:12:00	bol	9200000106096151	Philips Sonicare ProtectiveClean 6100 serie HX6870/47 - Elektrische tandenborstel - Zwart	99.99			https://bol.com/nl/nl/p/philips-sonicare-protectiveclean-6100-serie-hx6870-47-elektrische-tandenborstel-zwart/9200000106096151/
2021-10-03 23:12:00	bol	9200000132032639	Philips Sonicare DiamondClean HX9911/27 - Elektrische tandenborstel - Wit	171.0			https://bol.com/nl/nl/p/philips-sonicare-diamondclean-hx9911-27-elektrische-tandenborstel-wit/9200000132032639/
2021-10-03 23:12:00	bol	9200000079735565	Philips Sonicare DiamondClean Smart HX9924/03 - Elektrische tandenborstel	208.99			https://bol.com/nl/nl/p/philips-sonicare-diamondclean-smart-hx9924-03-elektrische-tandenborstel/9200000079735565/
2021-10-03 23:12:00	bol	9200000092605359	Philips Sonicare ProtectiveClean 4300 HX6800/35 - Elektrische tandenborstel - Roze & Zwart	129.99			https://bol.com/nl/nl/p/philips-sonicare-protectiveclean-4300-hx6800-35-elektrische-tandenborstel-roze-zwart/9200000092605359/
2021-10-03 23:12:00	bol	9300000002084151	Philips Sonicare DiamondClean HX9911/09 - Elektrische tandenborstel	134.99	199,99		https://bol.com/nl/nl/p/philips-sonicare-diamondclean-hx9911-09-elektrische-tandenborstel/9300000002084151/
2021-10-03 23:12:00	bol	9200000079522243	Philips Sonicare DiamondClean Smart HX9924/13 - Elektrische tandenborstel - Zwart	169.99	309,99		https://bol.com/nl/nl/p/philips-sonicare-diamondclean-smart-hx9924-13-elektrische-tandenborstel-zwart/9200000079522243/
2021-10-03 23:12:00	bol	9300000005081673	Philips Sonicare For Kids HX6352/42 - Elektrische tandenborstel - roze	34.99	49,99		https://bol.com/nl/nl/p/philips-sonicare-for-kids-hx6352-42-elektrische-tandenborstel-roze/9300000005081673/
2021-10-03 23:12:00	bol	9200000087326429	Philips Sonicare 2 series HX6232/20 Special Edition - Elektrische tandenborstel - Zwart	35.99	64,99		https://bol.com/nl/nl/p/philips-sonicare-2-series-hx6232-20-special-edition-elektrische-tandenborstel-zwart/9200000087326429/
2021-10-03 23:12:00	bol	9200000101599226	Philips ProtectiveClean 6100 HX6877/28 - Elektrische tandenborstel	108.0			https://bol.com/nl/nl/p/philips-protectiveclean-6100-hx6877-28-elektrische-tandenborstel/9200000101599226/
2021-10-03 23:12:00	bol	9200000119412119	Philips Sonicare ProtectiveClean 4300 HX6809/35 Duo - Elektrische tandenborstel - Wit	92.99	149,99		https://bol.com/nl/nl/p/philips-sonicare-protectiveclean-4300-hx6809-35-duo-elektrische-tandenborstel-wit/9200000119412119/
